gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human	expmean	expsd	zscore	other.x	zmean	tiss	gen	other.y	pval_t	pval_w	fc_med	fc_mean
B2m	4w	TG SKM	X	89	14.6178706876221	P01887	P61769	66.07189542956226	62.080195530002065	-0.8288315509102013	WT SKM	-0.7782959205059095	SKM	TG	WT SKM	0.9458111239532832	0.47619047619047616	-1.196689806818079	-1.018964030810408
B2m	4w	TG SKM	X	91	30.2739866269039	P01887	P61769	66.07189542956226	62.080195530002065	-0.5766397559968699	WT SKM	-0.7782959205059095	SKM	TG	WT SKM	0.9458111239532832	0.47619047619047616	-1.196689806818079	-1.018964030810408
B2m	4w	TG SKM	X	93	9.93498345831192	P01887	P61769	66.07189542956226	62.080195530002065	-0.9042644194656336	WT SKM	-0.7782959205059095	SKM	TG	WT SKM	0.9458111239532832	0.47619047619047616	-1.196689806818079	-1.018964030810408
Bk	4w	WT BAT	P	4	42.5021391252281	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.9200074426474866	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	5	58.4914486814255	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.2835421370080353	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	6	70.2780053210758	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.18562973984665218	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	7	44.2463249913261	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.8505789419072656	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	8	55.8938747214225	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.38694032931669514	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	9	71.5458767766242	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.23609822259326183	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	57	37.1591969071977	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-1.1326868794837432	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	58	56.3058163147933	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.3705427149476166	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	59	44.3303751453315	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.8472332685515729	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	60	50.0804572249796	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.618347353533644	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	61	49.8169826897662	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6288351360106436	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT BAT	P	62	56.1014440414857	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.37867789182550327	WT BAT	-0.499638677732691	BAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	4	45.7739231351258	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.7897718622725549	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	5	96.2022451264593	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.2175616786969161	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	6	70.8029135699577	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.20652406851563446	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	7	61.4675793999354	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.16507523631280324	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	8	41.86069662461	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.9455404962024971	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	9	51.3140132775397	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.5692448186645412	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	57	54.5549643128543	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.440236565743796	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	58	48.6411860205011	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6756385194740401	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	59	48.2943750385703	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.689443565704329	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	60	61.1739737705602	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.17676240741803212	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	61	48.6902851367365	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6736840958692212	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	WT ScW	R	62	59.4443263219777	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.24561219659381744	WT ScW	-0.32891033475359016	ScW	WT	NA	NA	NA	NA	NA
Bk	4w	TG BAT	S	4	63.4872829620271	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.08467956691696388	WT BAT	-0.40878456460967916	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	S	5	54.0781439684566	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.45921672277719106	WT BAT	-0.40878456460967916	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	S	6	66.8614671920069	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.04963212363289628	WT BAT	-0.40878456460967916	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	S	7	62.9106999542104	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.10763084439437894	WT BAT	-0.40878456460967916	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	S	8	29.3879203049112	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-1.4420278125927581	WT BAT	-0.40878456460967916	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	WT gWAT	S	57	0.0155433763229949	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-2.611215187038525	WT gWAT	-0.079400106705814	gWAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT gWAT	S	58	77.0408928474411	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.4548310622267656	WT gWAT	-0.079400106705814	gWAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT gWAT	S	59	81.7619268665495	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.6427550216288421	WT gWAT	-0.079400106705814	gWAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT gWAT	S	60	81.5297864077805	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.6335145133053026	WT gWAT	-0.079400106705814	gWAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT gWAT	S	61	69.4690675979338	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.15342942541823504	WT gWAT	-0.079400106705814	gWAT	WT	NA	NA	NA	NA	NA
Bk	4w	WT gWAT	S	62	71.9022656735987	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.25028452422449576	WT gWAT	-0.079400106705814	gWAT	WT	NA	NA	NA	NA	NA
Bk	4w	TG ScW	T	4	49.7883749578076	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6299738861737252	WT ScW	-0.4090646819861461	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	T	5	64.5693491989264	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.041607186851415165	WT ScW	-0.4090646819861461	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	T	6	62.2105091692326	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.13550241323232734	WT ScW	-0.4090646819861461	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	T	7	44.4614390988529	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.8420161790366614	WT ScW	-0.4090646819861461	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	T	8	55.6606563511932	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.3962237446366015	WT ScW	-0.4090646819861461	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	WT SKM	T	57	123.952386893087	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	2.322174882848002	WT SKM	1.6754344276652862	SKM	WT	NA	NA	NA	NA	NA
Bk	4w	WT SKM	T	58	118.608683465074	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	2.1094651455323823	WT SKM	1.6754344276652862	SKM	WT	NA	NA	NA	NA	NA
Bk	4w	WT SKM	T	59	88.0174582984564	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.8917606907449693	WT SKM	1.6754344276652862	SKM	WT	NA	NA	NA	NA	NA
Bk	4w	WT SKM	T	60	103.868837286814	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.5227355766318578	WT SKM	1.6754344276652862	SKM	WT	NA	NA	NA	NA	NA
Bk	4w	WT SKM	T	61	113.587860172059	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.9096078708627662	WT SKM	1.6754344276652862	SKM	WT	NA	NA	NA	NA	NA
Bk	4w	WT SKM	T	62	98.1944413383571	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.296862399371739	WT SKM	1.6754344276652862	SKM	WT	NA	NA	NA	NA	NA
Bk	4w	TG BAT	U	57	45.5711804085702	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.7978421739373491	WT BAT	-0.4979218812765562	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	U	58	48.3884312073225	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6856995961488118	WT BAT	-0.4979218812765562	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	U	59	69.9700510152298	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.1733714099478926	WT BAT	-0.4979218812765562	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	U	60	57.7098041429609	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.3146560277189983	WT BAT	-0.4979218812765562	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG BAT	U	61	43.8894895503417	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.8647830185255142	WT BAT	-0.4979218812765562	BAT	TG	WT BAT	0.8189385642297551	0.7713030004051677	1.054858719637466	1.0219134359670143
Bk	4w	TG ScW	V	57	59.0113010367915	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.2628490616077179	WT ScW	-0.6397470644889599	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	V	58	44.4636054759195	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.8419299449289922	WT ScW	-0.6397470644889599	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	V	59	49.7096829334785	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6331062755455098	WT ScW	-0.6397470644889599	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	V	60	49.9301170273128	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.6243317470136494	WT ScW	-0.6397470644889599	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG ScW	V	61	44.5995572262462	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.83651829334893	WT ScW	-0.6397470644889599	ScW	TG	WT ScW	0.3265670623588479	0.6277375874899096	-1.0616784859340969	-1.0936537862964377
Bk	4w	TG gWAT	W	57	83.2342061332501	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.7013600958613329	WT gWAT	0.580544305069328	gWAT	TG	WT gWAT	0.32201036713107595	0.32900432900432897	1.1176640398893163	1.2605969060622957
Bk	4w	TG gWAT	W	58	88.715191617238	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.9195344384751228	WT gWAT	0.580544305069328	gWAT	TG	WT gWAT	0.32201036713107595	0.32900432900432897	1.1176640398893163	1.2605969060622957
Bk	4w	TG gWAT	W	59	51.2505648020837	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	-0.5717704282402097	WT gWAT	0.580544305069328	gWAT	TG	WT gWAT	0.32201036713107595	0.32900432900432897	1.1176640398893163	1.2605969060622957
Bk	4w	TG gWAT	W	60	71.7617333155607	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.24469053844940508	WT gWAT	0.580544305069328	gWAT	TG	WT gWAT	0.32201036713107595	0.32900432900432897	1.1176640398893163	1.2605969060622957
Bk	4w	TG gWAT	W	61	106.03363660111	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.6089068808009888	WT gWAT	0.580544305069328	gWAT	TG	WT gWAT	0.32201036713107595	0.32900432900432897	1.1176640398893163	1.2605969060622957
Bk	4w	TG SKM	X	57	113.859231321957	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.9204099834402049	WT SKM	1.810312915134652	SKM	TG	WT SKM	0.8021796298597541	0.9142857142857143	-1.0187049646004778	1.0314602392732186
Bk	4w	TG SKM	X	58	99.6046321276106	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	1.3529959996712146	WT SKM	1.810312915134652	SKM	TG	WT SKM	0.8021796298597541	0.9142857142857143	-1.0187049646004778	1.0314602392732186
Bk	4w	TG SKM	X	59	141.951134161905	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	3.038627218786132	WT SKM	1.810312915134652	SKM	TG	WT SKM	0.8021796298597541	0.9142857142857143	-1.0187049646004778	1.0314602392732186
Bk	4w	TG SKM	X	60	88.9584740001261	Q920M7	Q9BSW7	65.61460678710151	25.12204422538489	0.9292184586410562	WT SKM	1.810312915134652	SKM	TG	WT SKM	0.8021796298597541	0.9142857142857143	-1.0187049646004778	1.0314602392732186
Ucp1	4w	WT BAT	P	4	2.7974488326363	P12242	P25874	0.9850001049160051	1.2338725164940016	1.4689108505879473	WT BAT	0.9933688091381225	BAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT BAT	P	6	2.46796854686828	P12242	P25874	0.9850001049160051	1.2338725164940016	1.201881411676199	WT BAT	0.9933688091381225	BAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT BAT	P	8	1.50461704827427	P12242	P25874	0.9850001049160051	1.2338725164940016	0.4211269287646792	WT BAT	0.9933688091381225	BAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT BAT	P	12	2.04302340646628	P12242	P25874	0.9850001049160051	1.2338725164940016	0.8574818608948394	WT BAT	0.9933688091381225	BAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT BAT	P	14	2.24039505202442	P12242	P25874	0.9850001049160051	1.2338725164940016	1.0174429937669478	WT BAT	0.9933688091381225	BAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT ScW	R	4	0.0103804267248826	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7898868522985377	WT ScW	-0.7795761669774575	ScW	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT ScW	R	6	0.00596339417810016	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7934666650326224	WT ScW	-0.7795761669774575	ScW	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT ScW	R	8	0.014255007708117	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7867466729595538	WT ScW	-0.7795761669774575	ScW	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT ScW	R	10	0.00708275431453717	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.792559472335262	WT ScW	-0.7795761669774575	ScW	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT ScW	R	14	0.0778309069182712	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7352211722613111	WT ScW	-0.7795761669774575	ScW	WT	NA	NA	NA	NA	NA
Ucp1	4w	TG BAT	S	4	3.87926926613955	P12242	P25874	0.9850001049160051	1.2338725164940016	2.3456792517329847	WT BAT	1.44516980177241	BAT	TG	WT BAT	0.2965671946958092	0.8412698412698413	-1.0595801943861733	1.2521677314193067
Ucp1	4w	TG BAT	S	6	3.78934412073156	P12242	P25874	0.9850001049160051	1.2338725164940016	2.2727988332084617	WT BAT	1.44516980177241	BAT	TG	WT BAT	0.2965671946958092	0.8412698412698413	-1.0595801943861733	1.2521677314193067
Ucp1	4w	TG BAT	S	8	2.0233927527428	P12242	P25874	0.9850001049160051	1.2338725164940016	0.8415720700039135	WT BAT	1.44516980177241	BAT	TG	WT BAT	0.2965671946958092	0.8412698412698413	-1.0595801943861733	1.2521677314193067
Ucp1	4w	TG BAT	S	10	2.11441763813102	P12242	P25874	0.9850001049160051	1.2338725164940016	0.915343779942687	WT BAT	1.44516980177241	BAT	TG	WT BAT	0.2965671946958092	0.8412698412698413	-1.0595801943861733	1.2521677314193067
Ucp1	4w	TG BAT	S	12	2.0343532472054	P12242	P25874	0.9850001049160051	1.2338725164940016	0.8504550739740026	WT BAT	1.44516980177241	BAT	TG	WT BAT	0.2965671946958092	0.8412698412698413	-1.0595801943861733	1.2521677314193067
Ucp1	4w	WT gWAT	S	89	0.0728032313531879	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7392958845981815	WT gWAT	-0.7241803489135759	gWAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT gWAT	S	91	0.00926050129337604	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7907945031429611	WT gWAT	-0.7241803489135759	gWAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT gWAT	S	93	0.0429774485446014	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7634683841148537	WT gWAT	-0.7241803489135759	gWAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	WT gWAT	S	95	0.240774320434863	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.6031626237983072	WT gWAT	-0.7241803489135759	gWAT	WT	NA	NA	NA	NA	NA
Ucp1	4w	TG ScW	T	6	0.189339677747539	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.6448481642409077	WT ScW	-0.6228020167695643	ScW	TG	WT ScW	8.357265245398333e-4	0.015873015873015872	20.912690569910232	9.373090888250099
Ucp1	4w	TG ScW	T	8	0.166077983035398	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.6637007558994351	WT ScW	-0.6228020167695643	ScW	TG	WT ScW	8.357265245398333e-4	0.015873015873015872	20.912690569910232	9.373090888250099
Ucp1	4w	TG ScW	T	10	0.244825626414654	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.5998792165373183	WT ScW	-0.6228020167695643	ScW	TG	WT ScW	8.357265245398333e-4	0.015873015873015872	20.912690569910232	9.373090888250099
Ucp1	4w	TG ScW	T	12	0.265923965630423	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.5827799304005957	WT ScW	-0.6228020167695643	ScW	TG	WT ScW	8.357265245398333e-4	0.015873015873015872	20.912690569910232	9.373090888250099
Ucp1	4w	TG gWAT	W	87	0.00797140696261593	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.7918392580212228	WT gWAT	-0.5813765513865631	gWAT	TG	WT gWAT	0.13975157545394737	0.4126984126984127	4.033951325597319	2.926672655875424
Ucp1	4w	TG gWAT	W	89	0.331348615409146	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.5297560977889215	WT gWAT	-0.5813765513865631	gWAT	TG	WT gWAT	0.13975157545394737	0.4126984126984127	4.033951325597319	2.926672655875424
Ucp1	4w	TG gWAT	W	91	0.233526813576123	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.609036412833931	WT gWAT	-0.5813765513865631	gWAT	TG	WT gWAT	0.13975157545394737	0.4126984126984127	4.033951325597319	2.926672655875424
Ucp1	4w	TG gWAT	W	93	0.561651812943445	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.34310537459371165	WT gWAT	-0.5813765513865631	gWAT	TG	WT gWAT	0.13975157545394737	0.4126984126984127	4.033951325597319	2.926672655875424
Ucp1	4w	TG gWAT	W	95	0.203779133238981	P12242	P25874	0.9850001049160051	1.2338725164940016	-0.6331456136950286	WT gWAT	-0.5813765513865631	gWAT	TG	WT gWAT	0.13975157545394737	0.4126984126984127	4.033951325597319	2.926672655875424
Pgc1a	4w	WT BAT	P	4	2.08545559584322	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	1.951611028253791	WT BAT	1.2231119389843315	BAT	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT BAT	P	8	1.47997278453163	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	1.046171722386295	WT BAT	1.2231119389843315	BAT	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT BAT	P	10	1.04937916263141	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	0.40226179985726357	WT BAT	1.2231119389843315	BAT	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT BAT	P	12	2.01195268589546	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	1.8416947391056715	WT BAT	1.2231119389843315	BAT	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT BAT	P	14	1.36471849932982	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	0.8738204053186364	WT BAT	1.2231119389843315	BAT	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT ScW	R	4	0.295055983873607	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.7257534676525347	WT ScW	-0.8172544932930526	ScW	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT ScW	R	8	0.189408183757492	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.883739242007302	WT ScW	-0.8172544932930526	ScW	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT ScW	R	10	0.194308606802537	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.8764111468781419	WT ScW	-0.8172544932930526	ScW	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT ScW	R	12	0.244707146031048	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.8010451455263455	WT ScW	-0.8172544932930526	ScW	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT ScW	R	14	0.245858463762936	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.7993234644009386	WT ScW	-0.8172544932930526	ScW	WT	NA	NA	NA	NA	NA
Pgc1a	4w	TG BAT	S	4	2.24043186191099	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	2.183362615834576	WT BAT	1.5326976028690174	BAT	TG	WT BAT	0.5812836270669994	0.8412698412698413	-1.0144373188637938	1.1295287495824764
Pgc1a	4w	TG BAT	S	6	2.76564044738724	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	2.968759803310709	WT BAT	1.5326976028690174	BAT	TG	WT BAT	0.5812836270669994	0.8412698412698413	-1.0144373188637938	1.1295287495824764
Pgc1a	4w	TG BAT	S	8	1.31321746383174	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	0.7968057304811671	WT BAT	1.5326976028690174	BAT	TG	WT BAT	0.5812836270669994	0.8412698412698413	-1.0144373188637938	1.1295287495824764
Pgc1a	4w	TG BAT	S	10	1.45891003516043	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	1.0146744761985647	WT BAT	1.5326976028690174	BAT	TG	WT BAT	0.5812836270669994	0.8412698412698413	-1.0144373188637938	1.1295287495824764
Pgc1a	4w	TG BAT	S	12	1.24840516692393	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	0.6998853885200704	WT BAT	1.5326976028690174	BAT	TG	WT BAT	0.5812836270669994	0.8412698412698413	-1.0144373188637938	1.1295287495824764
Pgc1a	4w	WT gWAT	S	213	0.266046432190492	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.7691343660839682	WT gWAT	-0.7887105889106688	gWAT	WT	NA	NA	NA	NA	NA
Pgc1a	4w	WT gWAT	S	215	0.202003418682292	O70343	Q9UBK2	0.7803797897496679	0.6687171711984392	-0.8649043212556374	WT gWAT	-0.7887105889106688	gWAT	WT	NA	NA	NA	NA	NA
