gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human
Egfr	4w	TG BAT	S	4	0.349730118044619	Q01279	P00533
Egfr	4w	TG BAT	S	6	0.391189013501552	Q01279	P00533
Egfr	4w	TG BAT	S	8	0.310246360914016	Q01279	P00533
Egfr	4w	TG BAT	S	10	0.271487917306107	Q01279	P00533
Egfr	4w	TG BAT	S	12	0.388041439647846	Q01279	P00533
Egfr	4w	TG ScW	T	4	1.22209112527263	Q01279	P00533
Egfr	4w	TG ScW	T	6	1.80548273745062	Q01279	P00533
Egfr	4w	TG ScW	T	8	1.03871157427483	Q01279	P00533
Egfr	4w	TG ScW	T	10	1.70355707281885	Q01279	P00533
Egfr	4w	TG ScW	T	12	0.701391789223743	Q01279	P00533
Adiponectin	4w	WT BAT	P	6	0.916198652084881	Q60994	Q15848
Adiponectin	4w	WT BAT	P	8	0.763384724805088	Q60994	Q15848
Adiponectin	4w	WT BAT	P	10	0.802454025809348	Q60994	Q15848
Adiponectin	4w	WT BAT	P	12	0.761232034806156	Q60994	Q15848
Adiponectin	4w	WT BAT	P	14	0.766753308151718	Q60994	Q15848
Adiponectin	4w	WT SCW	R	6	0.449936321568212	Q60994	Q15848
Adiponectin	4w	WT SCW	R	8	0.833861544581751	Q60994	Q15848
Adiponectin	4w	WT SCW	R	10	0.522454561414806	Q60994	Q15848
Adiponectin	4w	WT SCW	R	12	0.515075733187951	Q60994	Q15848
Adiponectin	4w	WT SCW	R	14	0.671373662331882	Q60994	Q15848
Adiponectin	4w	TG BAT	S	4	1.38883538985797	Q60994	Q15848
Adiponectin	4w	TG BAT	S	6	0.938666492578469	Q60994	Q15848
Adiponectin	4w	TG BAT	S	8	1.41412001189528	Q60994	Q15848
Adiponectin	4w	TG BAT	S	10	0.676256965084986	Q60994	Q15848
Adiponectin	4w	TG BAT	S	12	0.736686452879861	Q60994	Q15848
Adiponectin	4w	TG ScW	T	4	1.0046775337709	Q60994	Q15848
Adiponectin	4w	TG ScW	T	6	1.10830378578753	Q60994	Q15848
Adiponectin	4w	TG ScW	T	8	0.756490694880843	Q60994	Q15848
Adiponectin	4w	TG ScW	T	10	0.925335918669668	Q60994	Q15848
Collagen4a1	4w	WT BAT	P	4	1.03560688035503	P02463	P02462
Collagen4a1	4w	WT BAT	P	6	0.729031036405759	P02463	P02462
Collagen4a1	4w	WT BAT	P	8	0.741233129411449	P02463	P02462
Collagen4a1	4w	WT BAT	P	10	1.04868180783668	P02463	P02462
Collagen4a1	4w	WT BAT	P	12	1.11558968171132	P02463	P02462
Collagen4a1	4w	WT BAT	P	14	0.949921813268158	P02463	P02462
Collagen4a1	4w	WT SCW	R	4	1.18626594219583	P02463	P02462
Collagen4a1	4w	WT SCW	R	6	0.414987729149383	P02463	P02462
Collagen4a1	4w	WT SCW	R	8	0.601274738529089	P02463	P02462
Collagen4a1	4w	WT SCW	R	10	0.5050896353712	P02463	P02462
Collagen4a1	4w	WT SCW	R	12	0.797459510915168	P02463	P02462
Collagen4a1	4w	WT SCW	R	14	1.027687717638	P02463	P02462
Collagen4a1	4w	TG BAT	S	4	1.01405510968636	P02463	P02462
Collagen4a1	4w	TG BAT	S	6	1.25044566089342	P02463	P02462
Collagen4a1	4w	TG BAT	S	8	1.06118989690941	P02463	P02462
Collagen4a1	4w	TG BAT	S	10	1.12721402375764	P02463	P02462
Collagen4a1	4w	TG ScW	T	4	0.700127345133939	P02463	P02462
Collagen4a1	4w	TG ScW	T	6	0.1176426086571	P02463	P02462
Collagen4a1	4w	TG ScW	T	8	0.235333716422211	P02463	P02462
Collagen4a1	4w	TG ScW	T	10	0.736513510732777	P02463	P02462
Collagen4a1	4w	TG ScW	T	12	0.140192859552546	P02463	P02462
Vegfr1	4w	WT BAT	P	4	1.42360339433709	P35969	P17948
Vegfr1	4w	WT BAT	P	6	1.30208865633562	P35969	P17948
Vegfr1	4w	WT BAT	P	8	0.886832166118876	P35969	P17948
Vegfr1	4w	WT BAT	P	10	0.799507684699728	P35969	P17948
Vegfr1	4w	WT BAT	P	12	1.64185735667567	P35969	P17948
Vegfr1	4w	WT BAT	P	14	1.29040883684053	P35969	P17948
Vegfr1	4w	WT SCW	R	6	0.148092259643098	P35969	P17948
Vegfr1	4w	WT SCW	R	8	0.251744846596582	P35969	P17948
Vegfr1	4w	WT SCW	R	10	0.195910818325993	P35969	P17948
Vegfr1	4w	WT SCW	R	12	0.234698581121019	P35969	P17948
Vegfr1	4w	WT SCW	R	14	0.29134455282039	P35969	P17948
Vegfr1	4w	TG BAT	S	4	1.64892680293684	P35969	P17948
Vegfr1	4w	TG BAT	S	6	1.49154511998052	P35969	P17948
Vegfr1	4w	TG BAT	S	8	1.75772521468255	P35969	P17948
Vegfr1	4w	TG BAT	S	10	1.49074846141352	P35969	P17948
Vegfr1	4w	TG BAT	S	12	1.67952881700521	P35969	P17948
Vegfr1	4w	WT gWAT	S	213	0.691544883260752	P35969	P17948
Vegfr1	4w	WT gWAT	S	215	0.514182707668247	P35969	P17948
Vegfr1	4w	WT gWAT	S	217	0.561819033331234	P35969	P17948
Vegfr1	4w	WT gWAT	S	219	0.461980138378622	P35969	P17948
Vegfr1	4w	WT gWAT	S	221	0.458831335474259	P35969	P17948
Vegfr1	4w	TG ScW	T	4	0.382891647371534	P35969	P17948
Vegfr1	4w	TG ScW	T	6	0.327559906989028	P35969	P17948
Vegfr1	4w	TG ScW	T	8	0.30824251296466	P35969	P17948
Vegfr1	4w	TG ScW	T	10	0.502242039619171	P35969	P17948
Vegfr1	4w	TG gWAT	W	211	0.77958221343528	P35969	P17948
Vegfr1	4w	TG gWAT	W	213	0.556614969787957	P35969	P17948
Vegfr1	4w	TG gWAT	W	215	0.9061834341861	P35969	P17948
Vegfr1	4w	TG gWAT	W	217	0.675277129448825	P35969	P17948
Vegfr1	4w	TG gWAT	W	219	0.492025490768506	P35969	P17948
Glut4	4w	WT BAT	P	4	1.60733150616184	P14142	P14672
Glut4	4w	WT BAT	P	6	1.3716639244357	P14142	P14672
Glut4	4w	WT BAT	P	8	1.35576634210185	P14142	P14672
Glut4	4w	WT BAT	P	10	1.00233936115323	P14142	P14672
Glut4	4w	WT BAT	P	12	1.57986832387428	P14142	P14672
Glut4	4w	WT BAT	P	14	1.06735728616266	P14142	P14672
Glut4	4w	WT SCW	R	6	0.140707252438053	P14142	P14672
Glut4	4w	WT SCW	R	8	0.387547134942309	P14142	P14672
Glut4	4w	WT SCW	R	10	0.236032953822226	P14142	P14672
Glut4	4w	WT SCW	R	12	0.252988426193558	P14142	P14672
Glut4	4w	WT SCW	R	14	0.305443052586033	P14142	P14672
Glut4	4w	TG BAT	S	6	1.15842030507268	P14142	P14672
Glut4	4w	TG BAT	S	8	1.49058364756005	P14142	P14672
Glut4	4w	TG BAT	S	10	1.05815366350652	P14142	P14672
Glut4	4w	TG BAT	S	12	1.2854495752072	P14142	P14672
Glut4	4w	TG ScW	T	4	0.310449033249032	P14142	P14672
Glut4	4w	TG ScW	T	6	0.405490424913984	P14142	P14672
Glut4	4w	TG ScW	T	8	0.263791361923255	P14142	P14672
Glut4	4w	TG ScW	T	12	0.242003665855895	P14142	P14672
Glut4	4w	WT SKM	T	87	0.824121427890523	P14142	P14672
Glut4	4w	WT SKM	T	89	0.74006257529287	P14142	P14672
Glut4	4w	WT SKM	T	91	0.882212306912438	P14142	P14672
Glut4	4w	WT SKM	T	93	0.544103358349208	P14142	P14672
Glut4	4w	WT SKM	T	95	0.453281678650436	P14142	P14672
Glut4	4w	WT SKM	T	97	0.584693030871629	P14142	P14672
Glut4	4w	TG SKM	X	87	0.728279876001481	P14142	P14672
Glut4	4w	TG SKM	X	89	0.613870925982123	P14142	P14672
Glut4	4w	TG SKM	X	91	0.527335022734502	P14142	P14672
Glut4	4w	TG SKM	X	93	0.465166284511202	P14142	P14672
Bmp8b	4w	WT BAT	P	6	7.25345940652387	P55105	P34820
Bmp8b	4w	WT BAT	P	8	1.83562288053798	P55105	P34820
Bmp8b	4w	WT BAT	P	10	0.627703445525956	P55105	P34820
Bmp8b	4w	WT BAT	P	14	1.18186249351748	P55105	P34820
Bmp8b	4w	WT SCW	R	6	0.0929038538680954	P55105	P34820
Bmp8b	4w	WT SCW	R	8	0.0512427863143856	P55105	P34820
Bmp8b	4w	WT SCW	R	12	0.0185873527813544	P55105	P34820
Nrg4mix	4w	WT BAT	P	4	1.80469372162386	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT BAT	P	6	1.98146989218516	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT BAT	P	8	1.34934529954862	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT BAT	P	10	1.45161986704894	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT BAT	P	12	1.78434138707243	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT BAT	P	14	2.03813809035813	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT SCW	R	6	0.176564175320427	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT SCW	R	8	0.362430935826147	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT SCW	R	10	0.268688840499516	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT SCW	R	12	0.331102421757905	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT SCW	R	14	0.296689130022414	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG BAT	S	4	2.16825507093612	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG BAT	S	8	1.8869946461998	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG BAT	S	10	1.39773061063778	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG BAT	S	12	1.68481475553283	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT gWAT	S	213	0.764996479961862	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT gWAT	S	215	0.547760654905361	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT gWAT	S	217	0.704451329242772	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT gWAT	S	219	0.587148701160621	Q9WTX4	Q8WWG1
Nrg4mix	4w	WT gWAT	S	221	0.559380697908938	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG ScW	T	4	0.571741290309091	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG ScW	T	6	0.586658977328097	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG ScW	T	8	0.40024400550375	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG ScW	T	10	0.583490531466621	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG ScW	T	12	0.356149726682955	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG gWAT	W	211	1.02723083272047	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG gWAT	W	213	0.400747161484876	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG gWAT	W	215	0.871042483109854	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG gWAT	W	217	0.787583554307737	Q9WTX4	Q8WWG1
Nrg4mix	4w	TG gWAT	W	219	0.409121368272073	Q9WTX4	Q8WWG1
Trka	4w	WT BAT	P	6	0.0827426458840646	Q3UFB7	P04629
Trka	4w	WT BAT	P	8	0.0112376633843333	Q3UFB7	P04629
Trka	4w	WT BAT	P	10	0.28153378417973	Q3UFB7	P04629
Trka	4w	WT BAT	P	12	0.0983591109781417	Q3UFB7	P04629
Trka	4w	WT BAT	P	14	0.0193770014548065	Q3UFB7	P04629
Trka	4w	WT SCW	R	6	2.21811015076714	Q3UFB7	P04629
Trka	4w	WT SCW	R	8	1.61136607914643	Q3UFB7	P04629
Trka	4w	WT SCW	R	10	1.65296776425472	Q3UFB7	P04629
Trka	4w	WT SCW	R	14	2.25985437135887	Q3UFB7	P04629
Trka	4w	TG BAT	S	6	0.127885058510368	Q3UFB7	P04629
Trka	4w	TG BAT	S	8	0.715591032729093	Q3UFB7	P04629
Trka	4w	TG BAT	S	10	0.223657215934288	Q3UFB7	P04629
Trka	4w	TG ScW	T	4	1.88838810591154	Q3UFB7	P04629
Trka	4w	TG ScW	T	6	1.47068053139504	Q3UFB7	P04629
Trka	4w	TG ScW	T	10	1.00167031004088	Q3UFB7	P04629
Trka	4w	TG ScW	T	12	1.3380290365467	Q3UFB7	P04629
Fgfr3	4w	WT BAT	P	4	0.370485381220167	Q61851	P22607
Fgfr3	4w	WT BAT	P	6	0.54019967937418	Q61851	P22607
Fgfr3	4w	WT BAT	P	8	0.43119873465577	Q61851	P22607
Fgfr3	4w	WT BAT	P	12	0.689223799920762	Q61851	P22607
Fgfr3	4w	WT BAT	P	14	0.539021316965043	Q61851	P22607
Fgfr3	4w	WT SCW	R	6	0.486464527465701	Q61851	P22607
Fgfr3	4w	WT SCW	R	8	0.581502236203471	Q61851	P22607
Fgfr3	4w	WT SCW	R	10	0.584166873778428	Q61851	P22607
Fgfr3	4w	WT SCW	R	12	0.704825962662715	Q61851	P22607
Fgfr3	4w	TG BAT	S	4	0.643046336301248	Q61851	P22607
Fgfr3	4w	TG BAT	S	6	0.866946181277989	Q61851	P22607
Fgfr3	4w	TG BAT	S	8	0.687764111443185	Q61851	P22607
Fgfr3	4w	TG BAT	S	10	0.934289593333144	Q61851	P22607
Fgfr3	4w	TG BAT	S	12	1.06386555743533	Q61851	P22607
Fgfr3	4w	TG ScW	T	4	0.454361036761899	Q61851	P22607
Fgfr3	4w	TG ScW	T	6	0.377280363280634	Q61851	P22607
Fgfr3	4w	TG ScW	T	8	0.461492945996766	Q61851	P22607
Fgfr3	4w	TG ScW	T	12	0.260610831454018	Q61851	P22607
Fgfr4	4w	WT BAT	P	4	0.541254851338362	Q03142	P22455
Fgfr4	4w	WT BAT	P	6	1.18713934383144	Q03142	P22455
Fgfr4	4w	WT BAT	P	8	0.481304432670423	Q03142	P22455
Fgfr4	4w	WT BAT	P	12	0.538200342335108	Q03142	P22455
Fgfr4	4w	WT BAT	P	14	0.917524350099817	Q03142	P22455
Fgfr4	4w	WT SCW	R	6	0.861595829335275	Q03142	P22455
Fgfr4	4w	WT SCW	R	8	0.894076338844632	Q03142	P22455
Fgfr4	4w	WT SCW	R	10	1.84236937859001	Q03142	P22455
Fgfr4	4w	WT SCW	R	14	0.795448488945401	Q03142	P22455
Fgfr4	4w	TG BAT	S	4	0.372480891431243	Q03142	P22455
Fgfr4	4w	TG BAT	S	6	0.754036547143774	Q03142	P22455
Fgfr4	4w	TG BAT	S	8	0.430230175258932	Q03142	P22455
Fgfr4	4w	TG BAT	S	10	0.550299549522651	Q03142	P22455
Fgfr4	4w	TG BAT	S	12	0.644531972189393	Q03142	P22455
Fgfr4	4w	TG ScW	T	6	1.2479675446088	Q03142	P22455
Fgfr4	4w	TG ScW	T	8	0.619235300450913	Q03142	P22455
Fgfr4	4w	TG ScW	T	10	0.150671144034005	Q03142	P22455
Fgfr4	4w	TG ScW	T	12	0.265659711459569	Q03142	P22455
Pdgfa	4w	WT BAT	P	87	0.597618577744356	P20033	P04085
Pdgfa	4w	WT BAT	P	89	0.501206173224322	P20033	P04085
Pdgfa	4w	WT BAT	P	91	0.452510508857749	P20033	P04085
Pdgfa	4w	WT BAT	P	93	0.581003570422355	P20033	P04085
Pdgfa	4w	WT BAT	P	95	0.511155348788261	P20033	P04085
Pdgfa	4w	WT BAT	P	97	0.421757033051015	P20033	P04085
Pdgfa	4w	WT SCW	R	87	0.261744322041987	P20033	P04085
Pdgfa	4w	WT SCW	R	91	0.244947724770305	P20033	P04085
Pdgfa	4w	WT SCW	R	93	0.225896363371962	P20033	P04085
Pdgfa	4w	WT SCW	R	95	0.266773084836372	P20033	P04085
Pdgfa	4w	WT SCW	R	97	0.299295530239044	P20033	P04085
Pdgfa	4w	WT gWAT	S	89	0.728122577826548	P20033	P04085
Pdgfa	4w	WT gWAT	S	93	0.77570394636496	P20033	P04085
Pdgfa	4w	WT gWAT	S	95	0.70431536367568	P20033	P04085
Pdgfa	4w	WT gWAT	S	97	0.629453338239403	P20033	P04085
Pdgfa	4w	TG BAT	U	87	0.5046643516202	P20033	P04085
Pdgfa	4w	TG BAT	U	89	0.426837373668745	P20033	P04085
Pdgfa	4w	TG BAT	U	91	0.466910332145264	P20033	P04085
Pdgfa	4w	TG BAT	U	95	0.407152490711751	P20033	P04085
Pdgfa	4w	TG ScW	V	87	0.389566207886079	P20033	P04085
Pdgfa	4w	TG ScW	V	89	0.310137655032624	P20033	P04085
Pdgfa	4w	TG ScW	V	91	0.319268050262969	P20033	P04085
Pdgfa	4w	TG ScW	V	93	0.376485579567619	P20033	P04085
Pdgfa	4w	TG gWAT	W	87	0.841818774112502	P20033	P04085
Pdgfa	4w	TG gWAT	W	89	1.12039921971413	P20033	P04085
Pdgfa	4w	TG gWAT	W	91	0.789318867704264	P20033	P04085
Pdgfa	4w	TG gWAT	W	93	1.12517434104301	P20033	P04085
Pdgfa	4w	TG gWAT	W	95	1.24263848014689	P20033	P04085
Cxcl10	4w	WT BAT	P	87	0.46643847188843	P17515	P02778
Cxcl10	4w	WT BAT	P	89	0.291450382233259	P17515	P02778
Cxcl10	4w	WT BAT	P	91	0.440885734168192	P17515	P02778
Cxcl10	4w	WT BAT	P	95	0.236244653268731	P17515	P02778
Cxcl10	4w	WT BAT	P	97	0.436917780045381	P17515	P02778
Cxcl10	4w	WT SCW	R	87	0.682315510691945	P17515	P02778
Cxcl10	4w	WT SCW	R	91	0.918339663623802	P17515	P02778
Cxcl10	4w	WT SCW	R	93	1.40225079066914	P17515	P02778
Cxcl10	4w	WT SCW	R	95	0.721154672492406	P17515	P02778
Cxcl10	4w	WT SCW	R	97	1.02701024558696	P17515	P02778
Cxcl10	4w	WT gWAT	S	89	0.917412569503674	P17515	P02778
Cxcl10	4w	WT gWAT	S	91	1.32607346473332	P17515	P02778
Cxcl10	4w	WT gWAT	S	95	0.991149050880242	P17515	P02778
Cxcl10	4w	WT gWAT	S	97	1.78041965668172	P17515	P02778
Cxcl10	4w	TG BAT	U	87	0.330763161187133	P17515	P02778
Cxcl10	4w	TG BAT	U	89	0.373526994882459	P17515	P02778
Cxcl10	4w	TG BAT	U	93	0.584733279001865	P17515	P02778
Cxcl10	4w	TG ScW	V	87	0.931006302246561	P17515	P02778
Cxcl10	4w	TG ScW	V	89	1.50758849834296	P17515	P02778
Cxcl10	4w	TG ScW	V	93	0.887460021158106	P17515	P02778
Cxcl10	4w	TG ScW	V	95	0.850851959937802	P17515	P02778
Cxcl10	4w	TG gWAT	W	87	2.02984177415827	P17515	P02778
Cxcl10	4w	TG gWAT	W	89	1.30271203230609	P17515	P02778
Cxcl10	4w	TG gWAT	W	91	0.966704390777639	P17515	P02778
Cxcl10	4w	TG gWAT	W	95	1.58790597871796	P17515	P02778
Vegfd	4w	WT BAT	P	87	0.191271557957262	P97946	O43915
Vegfd	4w	WT BAT	P	89	0.257960273054488	P97946	O43915
Vegfd	4w	WT BAT	P	91	0.168991520530676	P97946	O43915
Vegfd	4w	WT BAT	P	93	0.253085414291161	P97946	O43915
Vegfd	4w	WT BAT	P	95	0.222158215703617	P97946	O43915
Vegfd	4w	WT BAT	P	97	0.196305411822129	P97946	O43915
Vegfd	4w	WT SCW	R	89	0.258391741209316	P97946	O43915
Vegfd	4w	WT SCW	R	91	0.340301633113667	P97946	O43915
Vegfd	4w	WT SCW	R	93	0.35424314098501	P97946	O43915
Vegfd	4w	WT SCW	R	95	0.273842499229575	P97946	O43915
Vegfd	4w	WT SCW	R	97	0.315440777411977	P97946	O43915
Vegfd	4w	WT gWAT	S	89	0.273129015784936	P97946	O43915
Vegfd	4w	WT gWAT	S	91	0.67591957564345	P97946	O43915
Vegfd	4w	WT gWAT	S	93	0.58466152102504	P97946	O43915
Vegfd	4w	WT gWAT	S	95	0.129388660841755	P97946	O43915
Vegfd	4w	WT gWAT	S	97	0.300416010642627	P97946	O43915
Vegfd	4w	TG BAT	U	87	0.237083643684566	P97946	O43915
Vegfd	4w	TG BAT	U	89	0.254499246841069	P97946	O43915
Vegfd	4w	TG BAT	U	91	0.207431030563069	P97946	O43915
Vegfd	4w	TG BAT	U	93	0.212354082051897	P97946	O43915
Vegfd	4w	TG ScW	V	89	0.263686397917318	P97946	O43915
Vegfd	4w	TG ScW	V	91	0.26755001529495	P97946	O43915
Vegfd	4w	TG ScW	V	93	0.308739413885753	P97946	O43915
Vegfd	4w	TG ScW	V	95	0.172125957504649	P97946	O43915
Vegfd	4w	TG gWAT	W	87	0.368062209969936	P97946	O43915
Vegfd	4w	TG gWAT	W	89	0.499318218271971	P97946	O43915
Vegfd	4w	TG gWAT	W	91	0.197999274939127	P97946	O43915
Vegfd	4w	TG gWAT	W	93	0.861544787171522	P97946	O43915
Vegfd	4w	TG gWAT	W	95	0.851063258718186	P97946	O43915
Reelin	4w	WT BAT	P	87	0.191271557957262	Q60841	P78509
Reelin	4w	WT BAT	P	89	0.257960273054488	Q60841	P78509
Reelin	4w	WT BAT	P	91	0.168991520530676	Q60841	P78509
Reelin	4w	WT BAT	P	93	0.253085414291161	Q60841	P78509
Reelin	4w	WT BAT	P	95	0.222158215703617	Q60841	P78509
Reelin	4w	WT BAT	P	97	0.196305411822129	Q60841	P78509
Reelin	4w	WT SCW	R	89	0.258391741209316	Q60841	P78509
Reelin	4w	WT SCW	R	91	0.340301633113667	Q60841	P78509
Reelin	4w	WT SCW	R	93	0.35424314098501	Q60841	P78509
Reelin	4w	WT SCW	R	95	0.273842499229575	Q60841	P78509
Reelin	4w	WT SCW	R	97	0.315440777411977	Q60841	P78509
Reelin	4w	WT gWAT	S	89	0.273129015784936	Q60841	P78509
Reelin	4w	WT gWAT	S	91	0.67591957564345	Q60841	P78509
Reelin	4w	WT gWAT	S	93	0.58466152102504	Q60841	P78509
Reelin	4w	WT gWAT	S	95	0.129388660841755	Q60841	P78509
Reelin	4w	WT gWAT	S	97	0.300416010642627	Q60841	P78509
Reelin	4w	TG BAT	U	87	0.237083643684566	Q60841	P78509
Reelin	4w	TG BAT	U	89	0.254499246841069	Q60841	P78509
Reelin	4w	TG BAT	U	91	0.207431030563069	Q60841	P78509
Reelin	4w	TG BAT	U	93	0.212354082051897	Q60841	P78509
Reelin	4w	TG ScW	V	89	0.263686397917318	Q60841	P78509
Reelin	4w	TG ScW	V	91	0.26755001529495	Q60841	P78509
Reelin	4w	TG ScW	V	93	0.308739413885753	Q60841	P78509
Reelin	4w	TG ScW	V	95	0.172125957504649	Q60841	P78509
Reelin	4w	TG gWAT	W	87	0.368062209969936	Q60841	P78509
Reelin	4w	TG gWAT	W	89	0.499318218271971	Q60841	P78509
Reelin	4w	TG gWAT	W	91	0.197999274939127	Q60841	P78509
Reelin	4w	TG gWAT	W	93	0.861544787171522	Q60841	P78509
Reelin	4w	TG gWAT	W	95	0.851063258718186	Q60841	P78509
Alpha2ar	4w	WT BAT	P	87	0.231862695755939	Q01338	P08913
Alpha2ar	4w	WT BAT	P	89	0.151675732552705	Q01338	P08913
Alpha2ar	4w	WT BAT	P	91	0.145068671887542	Q01338	P08913
Alpha2ar	4w	WT BAT	P	93	0.299916478218212	Q01338	P08913
Alpha2ar	4w	WT BAT	P	95	0.134208925245448	Q01338	P08913
Alpha2ar	4w	WT BAT	P	97	0.313157256291218	Q01338	P08913
Alpha2ar	4w	WT SCW	R	87	0.651168109362121	Q01338	P08913
Alpha2ar	4w	WT SCW	R	89	1.38310780346753	Q01338	P08913
Alpha2ar	4w	WT SCW	R	93	1.36614631268609	Q01338	P08913
Alpha2ar	4w	WT SCW	R	95	0.955613144937858	Q01338	P08913
Alpha2ar	4w	WT SCW	R	97	0.89105571324987	Q01338	P08913
Alpha2ar	4w	WT gWAT	S	89	1.43890459337792	Q01338	P08913
Alpha2ar	4w	WT gWAT	S	91	1.29913861519864	Q01338	P08913
Alpha2ar	4w	WT gWAT	S	93	1.17948754388584	Q01338	P08913
Alpha2ar	4w	WT gWAT	S	95	0.833280789269901	Q01338	P08913
Alpha2ar	4w	WT gWAT	S	97	1.68673563289498	Q01338	P08913
Alpha2ar	4w	TG BAT	U	89	0.224922726250313	Q01338	P08913
Alpha2ar	4w	TG BAT	U	91	0.275548942499355	Q01338	P08913
Alpha2ar	4w	TG BAT	U	93	0.213252811971805	Q01338	P08913
Alpha2ar	4w	TG BAT	U	95	0.233878421881824	Q01338	P08913
Alpha2ar	4w	TG ScW	V	87	1.4739204993476	Q01338	P08913
Alpha2ar	4w	TG ScW	V	89	0.91744079312139	Q01338	P08913
Alpha2ar	4w	TG ScW	V	91	0.904880943183453	Q01338	P08913
Alpha2ar	4w	TG ScW	V	93	1.25195584333642	Q01338	P08913
Alpha2ar	4w	TG ScW	V	95	1.33986534906288	Q01338	P08913
Alpha2ar	4w	TG gWAT	W	87	1.22525370511126	Q01338	P08913
Alpha2ar	4w	TG gWAT	W	89	1.08761317548012	Q01338	P08913
Alpha2ar	4w	TG gWAT	W	91	0.632572949403234	Q01338	P08913
Alpha2ar	4w	TG gWAT	W	95	0.987337973378194	Q01338	P08913
Myod	4w	WT SKM	T	87	1.59401530673389	P10085	P15172
Myod	4w	WT SKM	T	89	1.06913812810473	P10085	P15172
Myod	4w	WT SKM	T	91	1.62767881037574	P10085	P15172
Myod	4w	WT SKM	T	93	1.09023138567475	P10085	P15172
Myod	4w	WT SKM	T	95	1.34225892426793	P10085	P15172
Myod	4w	WT SKM	T	97	1.32374832007627	P10085	P15172
Myod	4w	TG SKM	X	87	1.11287271993029	P10085	P15172
Myod	4w	TG SKM	X	89	1.69054202142425	P10085	P15172
Myod	4w	TG SKM	X	91	1.14940130601386	P10085	P15172
Myod	4w	TG SKM	X	93	1.17662678520181	P10085	P15172
Myog	4w	WT SKM	T	87	1.21244004545835	P12979	P15173
Myog	4w	WT SKM	T	89	0.63494446243873	P12979	P15173
Myog	4w	WT SKM	T	91	0.653442681540998	P12979	P15173
Myog	4w	WT SKM	T	93	0.82394948404898	P12979	P15173
Myog	4w	WT SKM	T	95	1.38541837587418	P12979	P15173
Myog	4w	WT SKM	T	97	0.996229278453226	P12979	P15173
Myog	4w	TG SKM	X	87	0.794875112133715	P12979	P15173
Myog	4w	TG SKM	X	89	2.02737353295103	P12979	P15173
Myog	4w	TG SKM	X	91	1.69475245690694	P12979	P15173
Myog	4w	TG SKM	X	93	1.62646624127433	P12979	P15173
Irisin	4w	WT SKM	T	89	0.911585554139937	Q8K4Z2	Q8NAU1
Irisin	4w	WT SKM	T	91	1.07070887133727	Q8K4Z2	Q8NAU1
Irisin	4w	WT SKM	T	93	0.97126535592546	Q8K4Z2	Q8NAU1
Irisin	4w	WT SKM	T	95	0.926830944768741	Q8K4Z2	Q8NAU1
Irisin	4w	WT SKM	T	97	1.07425044597962	Q8K4Z2	Q8NAU1
Irisin	4w	TG SKM	X	87	1.10067502293159	Q8K4Z2	Q8NAU1
Irisin	4w	TG SKM	X	89	1.37854427105049	Q8K4Z2	Q8NAU1
Irisin	4w	TG SKM	X	91	1.17757357557055	Q8K4Z2	Q8NAU1
Irisin	4w	TG SKM	X	93	0.856654306249903	Q8K4Z2	Q8NAU1
Ttn	4w	WT SKM	T	87	1.23893894783886	A2ASS6	Q8WZ42
Ttn	4w	WT SKM	T	89	1.01997654918943	A2ASS6	Q8WZ42
Ttn	4w	WT SKM	T	91	1.23483419808096	A2ASS6	Q8WZ42
Ttn	4w	WT SKM	T	95	1.34218154559571	A2ASS6	Q8WZ42
Ttn	4w	WT SKM	T	97	1.48075531541177	A2ASS6	Q8WZ42
Ttn	4w	TG SKM	X	87	1.11119476828046	A2ASS6	Q8WZ42
Ttn	4w	TG SKM	X	89	1.30874976657096	A2ASS6	Q8WZ42
Ttn	4w	TG SKM	X	91	1.18335701547957	A2ASS6	Q8WZ42
